id;enseigne_actuelle;statut_enseigne;suggestions_enseigne;adresse;cp;ville;latitude;longitude;source_enseigne;osm_id;motifs_controle;signature;enseigne_corrigee;decision;commentaire
71260007;;a_completer;;AUX TEPPES SOLDATS;71260;Péronne;46.440181;4.81076;;;enseigne inconnue | adresse BAN eloignee des coordonnees | aucune station OpenStreetMap proche;aux teppes soldats|71260|péronne;Intermarché;complete_auto_banco;"reference_prix_carburants; osm=node/5554207535; distance=0m"
91190001;;a_completer;;CHEVRY BELLEVILLE;91190;Gif-sur-Yvette;48.694;2.121;;;enseigne inconnue | adresse BAN eloignee des coordonnees | correspondance OpenStreetMap ambigue;chevry belleville|91190|gif-sur-yvette;Carrefour;complete_auto_banco;"reference_prix_carburants; osm=node/7162473131; distance=0m"
8150002;;a_completer;;103 Avenue Martyrs de la Résistance;08150;Renwez;49.84;4.605;;;enseigne inconnue | adresse BAN eloignee des coordonnees | aucune station OpenStreetMap proche;103 avenue martyrs de la résistance|08150|renwez;Carrefour;complete_auto_banco;"reference_prix_carburants; osm=way/364851450; distance=0m"
56460002;;a_completer;;Zone commerciale du Pont Saint-Pierre;56460;Sérent;47.824;-2.506;;;enseigne inconnue | adresse BAN eloignee des coordonnees | correspondance OpenStreetMap ambigue;zone commerciale du pont saint-pierre|56460|sérent;Intermarché;complete_auto_banco;"reference_prix_carburants; osm=node/5562610279; distance=0m"
14140001;;a_completer;;Route de Lisieux;14140;Livarot-Pays-d'Auge;49.008;0.151;;;enseigne inconnue | adresse BAN eloignee des coordonnees | aucune station OpenStreetMap proche;route de lisieux|14140|livarot-pays-d'auge;Intermarché;complete_auto_banco;"reference_prix_carburants; osm=way/1232430907; distance=0m"
29419001;;a_completer;;Route du Leck;29800;Landerneau;48.466;-4.256;;;enseigne inconnue | adresse BAN eloignee des coordonnees | correspondance OpenStreetMap ambigue;route du leck|29800|landerneau;E.Leclerc;complete_auto_banco;"reference_prix_carburants; osm=way/1267235530; distance=0m"
14310004;;a_completer;;1 Boulevard du 21e siecle les Sauts casris;14310;Villers-Bocage;49.078;-0.645;;;enseigne inconnue | adresse BAN eloignee des coordonnees | correspondance OpenStreetMap ambigue;1 boulevard du 21e siecle les sauts casris|14310|villers-bocage;E.Leclerc;complete_auto_banco;"reference_prix_carburants; osm=node/876063323; distance=0m"
30250003;;a_completer;;Lotissement de la Tuilerie;30250;Villevieille;43.791;4.091;;;enseigne inconnue | adresse BAN eloignee des coordonnees | aucune station OpenStreetMap proche;lotissement de la tuilerie|30250|villevieille;Carrefour;complete_auto_banco;"reference_prix_carburants; osm=node/2262942300; distance=0m"
55120001;;a_completer;;RN 3;55120;Clermont-en-Argonne;49.10483;5.068454;;;enseigne inconnue | adresse BAN eloignee des coordonnees | correspondance OpenStreetMap ambigue;rn 3|55120|clermont-en-argonne;Intermarché;complete_auto_banco;"reference_prix_carburants; osm=node/4980470910; distance=0m"
13170008;Independent;a_completer;;110 Avenue François Mitterand;13170;Les Pennes-Mirabeau;43.381915;5.346606;OpenStreetMap;node/5634792142;;110 avenue françois mitterand|13170|les pennes-mirabeau;Independent;complete_auto_banco;"reference_prix_carburants; osm=node/5634792142; distance=0m"
58000013;;a_completer;;rue Bernard Palissy;58000;Nevers;46.987;3.17;;;enseigne inconnue | correspondance OpenStreetMap ambigue;rue bernard palissy|58000|nevers;Intermarché;complete_auto_banco;"reference_prix_carburants; osm=node/25213971; distance=0m"
43190002;;a_completer;;za de leygat;43190;Tence;45.101;4.321;;;enseigne inconnue | adresse BAN eloignee des coordonnees | aucune station OpenStreetMap proche;za de leygat|43190|tence;3c Carburants;complete_auto_banco;"reference_prix_carburants; osm=node/5555942122; distance=0m"
33260001;;a_completer;;RUE LAGRUA;33260;La Teste-de-Buch;44.641;-1.156;;;enseigne inconnue | correspondance OpenStreetMap ambigue;rue lagrua|33260|la teste-de-buch;Intermarché;complete_auto_banco;"reference_prix_carburants; osm=way/179526776; distance=0m"
43100001;;a_completer;;Route de Clermont;43100;Brioude;45.311;3.375;;;enseigne inconnue | adresse BAN eloignee des coordonnees | correspondance OpenStreetMap ambigue;route de clermont|43100|brioude;Carrefour;complete_auto_banco;"reference_prix_carburants; osm=node/9547793430; distance=0m"
5120003;;a_completer;;RN 94 Lieu-dit Pont la Lame;05120;Saint-Martin-de-Queyrières;44.853;6.582;;;enseigne inconnue | adresse BAN eloignee des coordonnees | aucune station OpenStreetMap proche;rn 94 lieu-dit pont la lame|05120|saint-martin-de-queyrières;E.Leclerc;complete_auto_banco;"reference_prix_carburants; osm=way/745840223; distance=0m"
32100003;;a_completer;;lieu dit hontaut;32100;Condom;43.965;0.367;;;enseigne inconnue | adresse BAN eloignee des coordonnees | aucune station OpenStreetMap proche;lieu dit hontaut|32100|condom;Carrefour;complete_auto_banco;"reference_prix_carburants; osm=way/66626189; distance=0m"
34570001;;a_completer;;AVENUE GENERAL GROLLIER;34570;Pignan;43.58474;3.77903;;;enseigne inconnue | adresse BAN eloignee des coordonnees | correspondance OpenStreetMap ambigue;avenue general grollier|34570|pignan;Total;complete_auto_banco;"reference_prix_carburants; osm=node/4123018727; distance=0m"
7150003;;a_completer;;route Ruoms;07150;Vallon-Pont-d'Arc;44.407;4.394;;;enseigne inconnue | adresse BAN eloignee des coordonnees | correspondance OpenStreetMap ambigue;route ruoms|07150|vallon-pont-d'arc;Intermarché;complete_auto_banco;"reference_prix_carburants; osm=way/373912831; distance=0m"
64121004;;a_completer;;Rue de Fabrèges ZAC du pont long;64121;Serres-Castet;43.376;-0.38;;;enseigne inconnue | adresse BAN eloignee des coordonnees | aucune station OpenStreetMap proche;rue de fabrèges zac du pont long|64121|serres-castet;Intermarché;complete_auto_banco;"reference_prix_carburants; osm=way/63350055; distance=0m"
26110003;;a_completer;;Route d' Orange;26110;Nyons;44.36;5.134;;;enseigne inconnue | adresse BAN eloignee des coordonnees | correspondance OpenStreetMap ambigue;route d' orange|26110|nyons;Independent;complete_auto_banco;"reference_prix_carburants; osm=way/72895159; distance=0m"
30160001;;a_completer;;Rue du Docteur Paul Vermale;30160;Bessèges;44.29233;4.0934;;;enseigne inconnue | adresse BAN eloignee des coordonnees | aucune station OpenStreetMap proche;rue du docteur paul vermale|30160|bessèges;Carrefour;complete_auto_banco;"reference_prix_carburants; osm=way/39017128; distance=0m"
65300002;;a_completer;;CENTRE COMMERCIAL LA RAMONDIA;65300;Lannemezan;43.098;0.399;;;enseigne inconnue | adresse BAN eloignee des coordonnees | aucune station OpenStreetMap proche;centre commercial la ramondia|65300|lannemezan;Carrefour;complete_auto_banco;"reference_prix_carburants; osm=way/157677039; distance=0m"
33910001;;a_completer;Eni;32 Route de Lussac;33910;Saint-Denis-de-Pile;44.99257;-0.20126;;;enseigne inconnue | aucune station OpenStreetMap proche;32 route de lussac|33910|saint-denis-de-pile;Intermarché;complete_auto_banco;"reference_prix_carburants; osm=node/4831590592; distance=0m"
25500005;;a_completer;;ROUTE DU PRE DES COMBES;25500;Morteau;47.056;6.617;;;enseigne inconnue | adresse BAN eloignee des coordonnees | correspondance OpenStreetMap ambigue;route du pre des combes|25500|morteau;Intermarché;complete_auto_banco;"reference_prix_carburants; osm=way/525218918; distance=0m"
93320002;;a_completer;;262 AVENUE ARISTIDE BRIAND;93320;Les Pavillons-sous-Bois;48.91;2.51;;;enseigne inconnue | adresse BAN eloignee des coordonnees | correspondance OpenStreetMap ambigue;262 avenue aristide briand|93320|les pavillons-sous-bois;Total;complete_auto_banco;"reference_prix_carburants; osm=way/141946333; distance=0m"
91260001;;a_completer;;8 Rue de la Longueraie;91270;Montgeron;48.72;2.442;;;enseigne inconnue | correspondance OpenStreetMap ambigue;8 rue de la longueraie|91270|montgeron;Auchan;complete_auto_banco;"reference_prix_carburants; osm=node/1286700892; distance=0m"
47220002;;a_completer;;Lieu-dit La Garenne;47220;Fals;44.11451;0.70472;;;enseigne inconnue | adresse BAN eloignee des coordonnees | correspondance OpenStreetMap ambigue;lieu-dit la garenne|47220|fals;Val fleuri SARL;complete_auto_banco;"reference_prix_carburants; osm=node/5643604719; distance=0m"
40320002;;a_completer;;Lieudit Lamarque - Route d'Hagetmau;40320;Samadet;43.641402;-0.512068;;;enseigne inconnue | adresse BAN eloignee des coordonnees | aucune station OpenStreetMap proche;lieudit lamarque - route d'hagetmau|40320|samadet;Aire C;complete_auto_banco;"reference_prix_carburants; osm=node/8088714139; distance=0m"
34810001;;a_completer;;2 CHEMIN DU PORTOU;34810;Pomérols;43.391;3.489;;;enseigne inconnue | adresse BAN eloignee des coordonnees | correspondance OpenStreetMap ambigue;2 chemin du portou|34810|pomérols;Super U;complete_auto_banco;"reference_prix_carburants; osm=way/338824000; distance=0m"
45680003;;a_completer;;RUE DE CHATEAU LANDON;45680;Dordives;48.144;2.772;;;enseigne inconnue | adresse BAN eloignee des coordonnees | aucune station OpenStreetMap proche;rue de chateau landon|45680|dordives;Intermarché;complete_auto_banco;"reference_prix_carburants; osm=node/6254074201; distance=0m"
40600004;;a_completer;;Route de Parentis;40600;Biscarrosse;44.3831;-1.14726;;;enseigne inconnue | adresse BAN eloignee des coordonnees | aucune station OpenStreetMap proche;route de parentis|40600|biscarrosse;Système U;complete_auto_banco;"reference_prix_carburants; osm=node/25214478; distance=0m"
15700005;U;a_completer;;RUE DU BOURNAT;15700;Pleaux;45.133465;2.222644;OpenStreetMap;node/1505260332;;rue du bournat|15700|pleaux;U;complete_auto_banco;"reference_prix_carburants; osm=node/1505260332; distance=0m"
8110002;;a_completer;;ZAC DE Wé - 2 avenue de l'Europe;08110;Carignan;49.637;5.162;;;enseigne inconnue | adresse BAN eloignee des coordonnees | aucune station OpenStreetMap proche;zac de wé - 2 avenue de l'europe|08110|carignan;Intermarché;complete_auto_banco;"reference_prix_carburants; osm=node/4983354985; distance=0m"
77820003;;a_completer;;5 rue des Grands Champs;77820;Le Châtelet-en-Brie;48.492;2.796;;;enseigne inconnue | adresse BAN eloignee des coordonnees | aucune station OpenStreetMap proche;5 rue des grands champs|77820|le châtelet-en-brie;E.Leclerc;complete_auto_banco;"reference_prix_carburants; osm=way/320748054; distance=0m"
46130001;;a_completer;;AVENUE DE LA REPUBLIQUE;46130;Prudhomat;44.909;1.821;;;enseigne inconnue | adresse BAN eloignee des coordonnees | aucune station OpenStreetMap proche;avenue de la republique|46130|prudhomat;E.Leclerc;complete_auto_banco;"reference_prix_carburants; osm=way/233731268; distance=0m"
24120010;U;a_completer;;14 avenue victor hugo;24120;Terrasson-Lavilledieu;45.1309027;1.3011241;OpenStreetMap;node/13949539917;;14 avenue victor hugo|24120|terrasson-lavilledieu;;;
29150004;;a_completer;;Grand Rue;29150;Châteaulin;48.196;-4.091;;;enseigne inconnue | correspondance OpenStreetMap ambigue;grand rue|29150|châteaulin;Intermarché;complete_auto_banco;"reference_prix_carburants; osm=node/5868179425; distance=0m"
77124001;;a_completer;;ZAC DES VIGNES;77124;Crégy-lès-Meaux;48.97462;2.87015;;;enseigne inconnue | adresse BAN eloignee des coordonnees | correspondance OpenStreetMap ambigue;zac des vignes|77124|crégy-lès-meaux;Carrefour;complete_auto_banco;"reference_prix_carburants; osm=way/63974008; distance=0m"
89560001;;a_completer;;ROUTE NATIONALE 151;89560;Courson-les-Carrières;47.616;3.497;;;enseigne inconnue | adresse BAN eloignee des coordonnees | correspondance OpenStreetMap ambigue;route nationale 151|89560|courson-les-carrières;Total;complete_auto_banco;"reference_prix_carburants; osm=way/156517376; distance=0m"
22580001;;a_completer;;Le Chene Vert;22580;Plouha;48.691;-2.933;;;enseigne inconnue | adresse BAN eloignee des coordonnees | correspondance OpenStreetMap ambigue;le chene vert|22580|plouha;Carrefour Market;complete_auto_banco;"reference_prix_carburants; osm=way/327874499; distance=0m"
19130002;;a_completer;;AVENUE RAYMOND POINCARE;19130;Objat;45.259;1.413;;;enseigne inconnue | correspondance OpenStreetMap ambigue;avenue raymond poincare|19130|objat;Carrefour;complete_auto_banco;"reference_prix_carburants; osm=node/4686106296; distance=0m"
1400001;;a_completer;;AVENUE MARECHAL FOCH;01400;Châtillon-sur-Chalaronne;46.119;4.961;;;enseigne inconnue | adresse BAN eloignee des coordonnees | correspondance OpenStreetMap ambigue;avenue marechal foch|01400|châtillon-sur-chalaronne;Carrefour;complete_auto_banco;"reference_prix_carburants; osm=node/2004459228; distance=0m"
29170005;;a_completer;;LIEU DIT MANER KER ELO;29170;Fouesnant;47.895;-4.017;;;enseigne inconnue | adresse BAN eloignee des coordonnees | correspondance OpenStreetMap ambigue;lieu dit maner ker elo|29170|fouesnant;Carrefour;complete_auto_banco;"reference_prix_carburants; osm=node/494548842; distance=0m"
71110001;;a_completer;;ZONE ARTISANALE;71110;Marcigny;46.278;4.031;;;enseigne inconnue | adresse BAN eloignee des coordonnees | correspondance OpenStreetMap ambigue;zone artisanale|71110|marcigny;Super U;complete_auto_banco;"reference_prix_carburants; osm=way/262724407; distance=0m"
63350003;Independent;a_completer;;Rond Point Sud-Route de Clermont Ferrand;63350;Maringues;45.912;3.334;OpenStreetMap;node/417809627;adresse BAN eloignee des coordonnees;rond point sud-route de clermont ferrand|63350|maringues;Independent;complete_auto_banco;"reference_prix_carburants; osm=node/417809627; distance=0m"
80590002;;a_completer;;2 et 4 rue du Viaduc;80290;Gauville;49.781;1.792;;;enseigne inconnue | adresse BAN eloignee des coordonnees | aucune station OpenStreetMap proche;2 et 4 rue du viaduc|80290|gauville;Intermarché;complete_auto_banco;"reference_prix_carburants; osm=node/11773698841; distance=0m"
16200003;;a_completer;;Avenue de l'Europe;16200;Jarnac;45.686;-0.165;;;enseigne inconnue | correspondance OpenStreetMap ambigue;avenue de l'europe|16200|jarnac;Intermarché;complete_auto_banco;"reference_prix_carburants; osm=way/842342793; distance=0m"
52300002;;a_completer;;Avenue de Lorraine;52300;Joinville;48.445;5.15;;;enseigne inconnue | correspondance OpenStreetMap ambigue;avenue de lorraine|52300|joinville;Super U;complete_auto_banco;"reference_prix_carburants; osm=way/64904563; distance=0m"
56240003;;a_completer;;Creis Er Prat;56240;Plouay;47.913841;-3.333381;;;enseigne inconnue | adresse BAN eloignee des coordonnees | correspondance OpenStreetMap ambigue;creis er prat|56240|plouay;Carrefour;complete_auto_banco;"reference_prix_carburants; osm=way/97389906; distance=0m"
17440003;;a_completer;;Rue Nicolas Gargot;17440;Aytré;46.1386;-1.13925;;;enseigne inconnue | correspondance OpenStreetMap ambigue;rue nicolas gargot|17440|aytré;Carrefour;complete_auto_banco;"reference_prix_carburants; osm=node/1812326362; distance=0m"
57260001;Independent;a_completer;;105 Impasse Jean Laurain;57260;Dieuze;48.811;6.714;OpenStreetMap;node/3284968873;correspondance OpenStreetMap ambigue;105 impasse jean laurain|57260|dieuze;Independent;complete_auto_banco;"reference_prix_carburants; osm=node/3284968873; distance=0m"
59520001;;a_completer;;Rue Georges Maertens;59520;Saint-André-lez-Lille;50.6633;3.04615;;;enseigne inconnue | adresse BAN eloignee des coordonnees | correspondance OpenStreetMap ambigue;rue georges maertens|59520|saint-andré-lez-lille;Intermarché;complete_auto_banco;"reference_prix_carburants; osm=node/4416273365; distance=0m"
49400004;;a_completer;;ZI EcoparcSaint Lambert des Levées;49400;Saumur;47.277;-0.075;;;enseigne inconnue | adresse BAN eloignee des coordonnees | aucune station OpenStreetMap proche;zi ecoparcsaint lambert des levées|49400|saumur;Intermarché;complete_auto_banco;"reference_prix_carburants; osm=node/25209647; distance=0m"
47500010;U;a_completer;;372 route de périgueux;47500;Fumel;44.492795;0.949165;OpenStreetMap;node/13957850607;;372 route de périgueux|47500|fumel;;;
26200001;;a_completer;;Route de Dieulefit;26200;Montélimar;44.550294;4.775078;;;enseigne inconnue | adresse BAN eloignee des coordonnees | correspondance OpenStreetMap ambigue;route de dieulefit|26200|montélimar;Carrefour Market;complete_auto_banco;"reference_prix_carburants; osm=way/74737445; distance=0m"
34440001;;a_completer;;RN113-9 Lieu dit La Grillade;34440;Colombiers;43.312;3.141;;;enseigne inconnue | aucune station OpenStreetMap proche;rn113-9 lieu dit la grillade|34440|colombiers;Dyneff;complete_auto_banco;"reference_prix_carburants; osm=node/983627546; distance=0m"
76750001;;a_completer;;Route de la Gare;76750;Buchy;49.598;1.342;;;enseigne inconnue | adresse BAN eloignee des coordonnees | aucune station OpenStreetMap proche;route de la gare|76750|buchy;Carrefour;complete_auto_banco;"reference_prix_carburants; osm=node/2672573395; distance=0m"
74360002;;a_completer;;94 Chemin des Vorges;74360;La Chapelle-d'Abondance;46.28;6.819;;;enseigne inconnue | adresse BAN eloignee des coordonnees | correspondance OpenStreetMap ambigue;94 chemin des vorges|74360|la chapelle-d'abondance;Intermarché;complete_auto_banco;"reference_prix_carburants; osm=way/380734477; distance=0m"
40170004;;a_completer;;Route des Lacs;40170;Saint-Julien-en-Born;44.067;-1.228;;;enseigne inconnue | correspondance OpenStreetMap ambigue;route des lacs|40170|saint-julien-en-born;Carrefour;complete_auto_banco;"reference_prix_carburants; osm=node/4822889678; distance=0m"
59380005;;a_completer;;FAUBOURG DE CASSEL RD 916;59380;Socx;50.96273;2.4329;;;enseigne inconnue | adresse BAN eloignee des coordonnees | aucune station OpenStreetMap proche;faubourg de cassel rd 916|59380|socx;Total Access;complete_auto_banco;"reference_prix_carburants; osm=node/3466098638; distance=0m"
17160002;;a_completer;;RUE MAXIME BOURDEAU;17160;Matha;45.87435;-0.31139;;;enseigne inconnue | correspondance OpenStreetMap ambigue;rue maxime bourdeau|17160|matha;Système U;complete_auto_banco;"reference_prix_carburants; osm=way/421802391; distance=0m"
59151003;;a_completer;;15T RTE NATIONALE;59151;Bugnicourt;50.292;3.145;;;enseigne inconnue | adresse BAN eloignee des coordonnees | correspondance OpenStreetMap ambigue;15t rte nationale|59151|bugnicourt;Total Access;complete_auto_banco;"reference_prix_carburants; osm=node/25212589; distance=0m"
84000021;;a_completer;;AVENUE DE L AMANDIER;84000;Avignon;43.935;4.848;;;enseigne inconnue | aucune station OpenStreetMap proche;avenue de l amandier|84000|avignon;Total Access;complete_auto_banco;"reference_prix_carburants; osm=node/11494250388; distance=0m"
45420002;U;a_completer;;ZI LA CHAMPAGNE;45420;Bonny-sur-Loire;47.57234;2.829798;OpenStreetMap;node/472887422;adresse BAN eloignee des coordonnees;zi la champagne|45420|bonny-sur-loire;U;complete_auto_banco;"reference_prix_carburants; osm=node/472887422; distance=0m"
24750002;;a_completer;;Route de Limoges;24750;Trélissac;45.2;0.785;;;enseigne inconnue | adresse BAN eloignee des coordonnees | aucune station OpenStreetMap proche;route de limoges|24750|trélissac;E.Leclerc;complete_auto_banco;"reference_prix_carburants; osm=way/75775996; distance=0m"
30330001;;a_completer;;AVENUE DE LA MAYRE;30200;Bagnols-sur-Cèze;44.157;4.623;;;enseigne inconnue | correspondance OpenStreetMap ambigue;avenue de la mayre|30200|bagnols-sur-cèze;Carrefour Market;complete_auto_banco;"reference_prix_carburants; osm=node/1726229517; distance=0m"
33260011;;a_completer;;Avenue de l'Europe;33260;La Teste-de-Buch;44.618;-1.123;;;enseigne inconnue | adresse BAN eloignee des coordonnees | aucune station OpenStreetMap proche;avenue de l'europe|33260|la teste-de-buch;E.Leclerc;complete_auto_banco;"reference_prix_carburants; osm=node/2697606429; distance=0m"
86220001;;a_completer;;RN10;86220;Dangé-Saint-Romain;46.93511;0.60576;;;enseigne inconnue | adresse BAN eloignee des coordonnees | aucune station OpenStreetMap proche;rn10|86220|dangé-saint-romain;Carrefour;complete_auto_banco;"reference_prix_carburants; osm=node/2441964681; distance=0m"
52800003;;a_completer;;Grande rue;52800;Foulain;48.040018;5.210159;;;enseigne inconnue | adresse BAN eloignee des coordonnees | correspondance OpenStreetMap ambigue;grande rue|52800|foulain;Avia;complete_auto_banco;"reference_prix_carburants; osm=node/9595098135; distance=0m"
3600003;;a_completer;;LA BRANDE MALICORNE;03600;Commentry;46.29151;2.73992;;;enseigne inconnue | adresse BAN eloignee des coordonnees | correspondance OpenStreetMap ambigue;la brande malicorne|03600|commentry;Intermarché;complete_auto_banco;"reference_prix_carburants; osm=way/336798058; distance=0m"
22610001;U;a_completer;;24 Rue de l'Armor;22610;Pleubian;48.844;-3.137;OpenStreetMap;way/249880356;;24 rue de l'armor|22610|pleubian;U;complete_auto_banco;"reference_prix_carburants; osm=way/249880356; distance=0m"
80260001;;a_completer;;Rue du Château d'Eau;80260;Villers-Bocage;50.001;2.316;;;enseigne inconnue | correspondance OpenStreetMap ambigue;rue du château d'eau|80260|villers-bocage;Carrefour;complete_auto_banco;"reference_prix_carburants; osm=node/2831564030; distance=0m"
64120004;;a_completer;;40 Zone d'activité;64120;Saint-Palais;43.327;-1.033;;;enseigne inconnue | adresse BAN eloignee des coordonnees | correspondance OpenStreetMap ambigue;40 zone d'activité|64120|saint-palais;Carrefour;complete_auto_banco;"reference_prix_carburants; osm=way/218231717; distance=0m"
33650003;;a_completer;;1 allée Perrucade;33650;La Brède;44.684;-0.521;;;enseigne inconnue | adresse BAN eloignee des coordonnees | correspondance OpenStreetMap ambigue;1 allée perrucade|33650|la brède;Auchan;complete_auto_banco;"reference_prix_carburants; osm=node/462754721; distance=0m"
45300006;;a_completer;;ZAC DE MORAILLES;45300;Pithiviers-le-Vieil;48.171;2.236;;;enseigne inconnue | adresse BAN eloignee des coordonnees | aucune station OpenStreetMap proche;zac de morailles|45300|pithiviers-le-vieil;Intermarché;complete_auto_banco;"reference_prix_carburants; osm=way/121034434; distance=0m"
30290002;;a_completer;;chemin des lonnes, route des vignerons;30290;Saint-Victor-la-Coste;44.062;4.639;;;enseigne inconnue | adresse BAN eloignee des coordonnees | aucune station OpenStreetMap proche;chemin des lonnes, route des vignerons|30290|saint-victor-la-coste;Utile;complete_auto_banco;"reference_prix_carburants; osm=node/12780098980; distance=0m"
44170001;U;a_completer;;15, Boulevard du Petit Versailles;44170;Nozay;47.57;-1.629;OpenStreetMap;node/4867624034;correspondance OpenStreetMap ambigue;15, boulevard du petit versailles|44170|nozay;U;complete_auto_banco;"reference_prix_carburants; osm=node/4867624034; distance=0m"
59320006;;a_completer;;RN 41;59320;Hallennes-lez-Haubourdin;50.6;2.938;;;enseigne inconnue | adresse BAN eloignee des coordonnees | correspondance OpenStreetMap ambigue;rn 41|59320|hallennes-lez-haubourdin;Total Access;complete_auto_banco;"reference_prix_carburants; osm=node/4656902696; distance=0m"
44650001;;a_completer;;Avenue des Visitandines;44650;Legé;46.8886;-1.59155;;;enseigne inconnue | aucune station OpenStreetMap proche;avenue des visitandines|44650|legé;Super U;complete_auto_banco;"reference_prix_carburants; osm=node/9956222813; distance=0m"
20167012;;a_completer;;RT 20;20167;Sarrola-Carcopino;41.995913;8.827659;;;enseigne inconnue | adresse BAN eloignee des coordonnees | aucune station OpenStreetMap proche;rt 20|20167|sarrola-carcopino;Vito;complete_auto_banco;"reference_prix_carburants; osm=way/66242262; distance=0m"
31840001;;a_completer;;Route de Seilh;31840;Aussonne;43.68513;1.32722;;;enseigne inconnue | aucune station OpenStreetMap proche;route de seilh|31840|aussonne;Carrefour;complete_auto_banco;"reference_prix_carburants; osm=node/5615159498; distance=0m"
27200001;;a_completer;;Boulevard Édouard Isambard;27200;Vernon;49.094;1.472;;;enseigne inconnue | adresse BAN eloignee des coordonnees | correspondance OpenStreetMap ambigue;boulevard édouard isambard|27200|vernon;Carrefour;complete_auto_banco;"reference_prix_carburants; osm=way/182694777; distance=0m"
60110002;;a_completer;;Cc Les Marquises, Rue Marcel Coquet;60110;Méru;49.223;2.137;;;enseigne inconnue | correspondance OpenStreetMap ambigue;cc les marquises, rue marcel coquet|60110|méru;Auchan;complete_auto_banco;"reference_prix_carburants; osm=node/366682833; distance=0m"
47120002;;a_completer;;rte Nationale 708;47120;Duras;44.665;0.194;;;enseigne inconnue | adresse BAN eloignee des coordonnees | correspondance OpenStreetMap ambigue;rte nationale 708|47120|duras;Le Relais des Ducs;complete_auto_banco;"reference_prix_carburants; osm=node/8084875214; distance=0m"
53600001;U;a_completer;;ROUTE DE LAVAL;53600;Évron;48.147;-0.413;OpenStreetMap;way/275882533;;route de laval|53600|évron;U;complete_auto_banco;"reference_prix_carburants; osm=way/275882533; distance=0m"
62217007;;a_completer;;ROUTE DE CAMBRAI;62217;Arras;50.282;2.807;;;enseigne inconnue | adresse BAN eloignee des coordonnees | correspondance OpenStreetMap ambigue;route de cambrai|62217|arras;Total Access;complete_auto_banco;"reference_prix_carburants; osm=node/4665688091; distance=0m"
34290007;;a_completer;;AIRE DE BEZIERS MONTBLANC NORD;34290;Bessan;43.369129;3.391077;;;enseigne inconnue | adresse BAN eloignee des coordonnees | aucune station OpenStreetMap proche;aire de beziers montblanc nord|34290|bessan;Shell;complete_auto_banco;"reference_prix_carburants; osm=node/25210225; distance=0m"
83580003;;a_completer;;RN 98;83580;Cogolin;43.263;6.583;;;enseigne inconnue | adresse BAN eloignee des coordonnees | correspondance OpenStreetMap ambigue;rn 98|83580|cogolin;Avia;complete_auto_banco;"reference_prix_carburants; osm=node/1188925552; distance=0m"
30540001;;a_completer;;37 Rue de l'Aubepin;30540;Milhaud;43.786;4.304;;;enseigne inconnue | adresse BAN eloignee des coordonnees | correspondance OpenStreetMap ambigue;37 rue de l'aubepin|30540|milhaud;Intermarché;complete_auto_banco;"reference_prix_carburants; osm=way/183340260; distance=0m"
16800001;;a_completer;;ave du general de gaulle;16800;Soyaux;45.639;0.219;;;enseigne inconnue | adresse BAN eloignee des coordonnees | aucune station OpenStreetMap proche;ave du general de gaulle|16800|soyaux;Carrefour;complete_auto_banco;"reference_prix_carburants; osm=node/313491212; distance=0m"
13600015;;a_completer;;RD 559 AVENUE PAUL ROVARCH;13600;La Ciotat;43.18899;5.63252;;;enseigne inconnue | adresse BAN eloignee des coordonnees | correspondance OpenStreetMap ambigue;rd 559 avenue paul rovarch|13600|la ciotat;TotalEnergies;complete_auto_banco;"reference_prix_carburants; osm=node/3366225032; distance=0m"
62300012;;a_completer;;118 RUE RENE LANOY;62300;Lens;50.435;2.841;;;enseigne inconnue | adresse BAN eloignee des coordonnees | correspondance OpenStreetMap ambigue;118 rue rene lanoy|62300|lens;Total;complete_auto_banco;"reference_prix_carburants; osm=node/4415015173; distance=0m"
22200004;;a_completer;;32 avenue du Goëlo;22200;Guingamp;48.562;-3.153;;;enseigne inconnue | adresse BAN eloignee des coordonnees | aucune station OpenStreetMap proche;32 avenue du goëlo|22200|guingamp;Intermarché;complete_auto_banco;"reference_prix_carburants; osm=way/128529307; distance=0m"
32110001;;a_completer;;AVENUE DE PERIE;32110;Nogaro;43.759;-0.033;;;enseigne inconnue | adresse BAN eloignee des coordonnees | correspondance OpenStreetMap ambigue;avenue de perie|32110|nogaro;Carrefour Market;complete_auto_banco;"reference_prix_carburants; osm=node/1786554581; distance=0m"
94440001;;a_completer;;Rue d'Yerres;94440;Villecresnes;48.721;2.525;;;enseigne inconnue | aucune station OpenStreetMap proche;rue d'yerres|94440|villecresnes;Intermarché;complete_auto_banco;"reference_prix_carburants; osm=node/6152364565; distance=0m"
49360003;;a_completer;;boulevard Edouard Colbert;49360;Maulévrier;47.01;-0.756;;;enseigne inconnue | correspondance OpenStreetMap ambigue;boulevard edouard colbert|49360|maulévrier;U;complete_auto_banco;"reference_prix_carburants; osm=way/92866597; distance=0m"
1170002;;a_completer;;Lieu-Dit les Vertes Campagnes;01170;Gex;46.322;6.053;;;enseigne inconnue | adresse BAN eloignee des coordonnees | correspondance OpenStreetMap ambigue;lieu-dit les vertes campagnes|01170|gex;Carrefour;complete_auto_banco;"reference_prix_carburants; osm=node/1898415599; distance=0m"
